# timestamp,observer_id,node_id,direction,output
1521741462.989953,23,23,r,23  1199 INFO: rcv=11977 miss=4 boot=5 per=927 m_hop=9 snr=30dBm avg_snr=25dBm
1521741462.890074,23,23,r,23  1199 INFO: rcv=11976 miss=4 boot=5 per=927 m_hop=9 snr=20dBm avg_snr=25dBm
1521741462.789752,23,23,r,23  1199 INFO: rcv=11975 miss=4 boot=5 per=928 m_hop=9 snr=23dBm avg_snr=25dBm
1521741462.689987,23,23,r,23  1199 INFO: rcv=11974 miss=4 boot=5 per=928 m_hop=9 snr=20dBm avg_snr=25dBm
1521741462.590023,23,23,r,23  1199 INFO: rcv=11973 miss=4 boot=5 per=928 m_hop=9 snr=27dBm avg_snr=25dBm
1521741462.489953,23,23,r,23  1199 INFO: rcv=11972 miss=4 boot=5 per=927 m_hop=9 snr=26dBm avg_snr=25dBm
1521741462.390003,23,23,r,23  1198 INFO: rcv=11971 miss=4 boot=5 per=927 m_hop=9 snr=28dBm avg_snr=25dBm
1521741462.2767198,23,23,r,23  1198 INFO: rcv=11970 miss=4 boot=5 per=927 m_hop=9 snr=28dBm avg_snr=25dBm
1521741462.219012,23,23,r,23  1198 INFO: rcv=11969 miss=4 boot=5 per=927 m_hop=9 snr=36dBm avg_snr=25dBm
1521741462.078716,23,23,r,23  1198 INFO: rcv=11968 miss=4 boot=5 per=928 m_hop=9 snr=26dBm avg_snr=25dBm
1521741462.003922,23,23,r,23  1198 INFO: rcv=11967 miss=4 boot=5 per=928 m_hop=9 snr=21dBm avg_snr=25dBm
1521741461.885268,23,23,r,23  1198 INFO: rcv=11966 miss=4 boot=5 per=928 m_hop=9 snr=20dBm avg_snr=25dBm
1521741461.798595,23,23,r,23  1198 INFO: rcv=11965 miss=4 boot=5 per=928 m_hop=9 snr=20dBm avg_snr=25dBm
1521741461.7085369,23,23,r,23  1198 INFO: rcv=11964 miss=4 boot=5 per=928 m_hop=9 snr=22dBm avg_snr=25dBm
1521741461.610296,23,23,r,23  1198 INFO: rcv=11963 miss=4 boot=5 per=928 m_hop=9 snr=21dBm avg_snr=25dBm
1521741461.485569,23,23,r,23  1198 INFO: rcv=11962 miss=4 boot=5 per=928 m_hop=9 snr=23dBm avg_snr=25dBm
1521741461.414613,23,23,r,23  1197 INFO: rcv=11961 miss=4 boot=5 per=928 m_hop=9 snr=31dBm avg_snr=25dBm
