# timestamp,observer_id,node_id,direction,output
1521675851.959897,27,27,r,1  1199 INFO: packet sent
1521675851.869421,27,27,r,1  1199 INFO: packet sent
1521675851.759676,27,27,r,1  1199 INFO: packet sent
1521675851.660021,27,27,r,1  1199 INFO: packet sent
1521675851.560669,27,27,r,1  1199 INFO: packet sent
1521675851.459707,27,27,r,1  1199 INFO: packet sent
1521675851.360392,27,27,r,1  1198 INFO: packet sent
1521675851.25968,27,27,r,1  1198 INFO: packet sent
1521675851.159945,27,27,r,1  1198 INFO: packet sent
1521675851.0979118,27,27,r,1  1198 INFO: packet sent
1521675851.00877,27,27,r,1  1198 INFO: packet sent
1521675850.869395,27,27,r,1  1198 INFO: packet sent
1521675850.760384,27,27,r,1  1198 INFO: packet sent
1521675850.659935,27,27,r,1  1198 INFO: packet sent
1521675850.587924,27,27,r,1  1198 INFO: packet sent
1521675850.559253,27,27,r,1  1198 INFO: packet sent
1521675850.35991,27,27,r,1  1197 INFO: packet sent
1521675850.259912,27,27,r,1  1197 INFO: packet sent
1521675850.160309,27,27,r,1  1197 INFO: packet sent
1521675850.074944,27,27,r,1  1197 INFO: packet sent
1521675849.96,27,27,r,1  1197 INFO: packet sent
1521675849.8638449,27,27,r,1  1197 INFO: packet sent
1521675849.759882,27,27,r,1  1197 INFO: packet sent
1521675849.660281,27,27,r,1  1197 INFO: packet sent
1521675849.560709,27,27,r,1  1197 INFO: packet sent
1521675849.499985,27,27,r,1  1197 INFO: packet sent
1521675849.359891,27,27,r,1  1196 INFO: packet sent
1521675849.2602189,27,27,r,1  1196 INFO: packet sent
1521675849.159883,27,27,r,1  1196 INFO: packet sent
1521675849.060199,27,27,r,1  1196 INFO: packet sent
1521675848.998579,27,27,r,1  1196 INFO: packet sent
1521675848.869354,27,27,r,1  1196 INFO: packet sent
1521675848.759871,27,27,r,1  1196 INFO: packet sent
1521675848.66034,27,27,r,1  1196 INFO: packet sent
1521675848.55478,27,27,r,1  1196 INFO: packet sent
1521675848.525943,27,27,r,1  1196 INFO: packet sent
1521675848.360572,27,27,r,1  1195 INFO: packet sent
1521675848.259747,27,27,r,1  1195 INFO: packet sent
1521675848.159605,27,27,r,1  1195 INFO: packet sent
1521675848.053994,27,27,r,1  1195 INFO: packet sent
1521675848.024446,27,27,r,1  1195 INFO: packet sent
1521675847.874034,27,27,r,1  1195 INFO: packet sent
1521675847.759793,27,27,r,1  1195 INFO: packet sent
1521675847.6596859,27,27,r,1  1195 INFO: packet sent
1521675847.570915,27,27,r,1  1195 INFO: packet sent
1521675847.543227,27,27,r,1  1195 INFO: packet sent
1521675847.359802,27,27,r,1  1194 INFO: packet sent
1521675847.259758,27,27,r,1  1194 INFO: packet sent
1521675847.160243,27,27,r,1  1194 INFO: packet sent
1521675847.077311,27,27,r,1  1194 INFO: packet sent
1521675846.959865,27,27,r,1  1194 INFO: packet sent
1521675846.869215,27,27,r,1  1194 INFO: packet sent
1521675846.759681,27,27,r,1  1194 INFO: packet sent
1521675846.659826,27,27,r,1  1194 INFO: packet sent
1521675846.543906,27,27,r,1  1194 INFO: packet sent
1521675846.4597769,27,27,r,1  1194 INFO: packet sent
1521675846.359781,27,27,r,1  1193 INFO: packet sent
1521675846.259555,27,27,r,1  1193 INFO: packet sent
1521675846.159789,27,27,r,1  1193 INFO: packet sent
1521675846.060252,27,27,r,1  1193 INFO: packet sent
1521675845.9598699,27,27,r,1  1193 INFO: packet sent
1521675845.869103,27,27,r,1  1193 INFO: packet sent
1521675845.760109,27,27,r,1  1193 INFO: packet sent
1521675845.6598,27,27,r,1  1193 INFO: packet sent
1521675845.560617,27,27,r,1  1193 INFO: packet sent
1521675845.459744,27,27,r,1  1193 INFO: packet sent
1521675845.35979,27,27,r,1  1192 INFO: packet sent
1521675845.259596,27,27,r,1  1192 INFO: packet sent
1521675845.15979,27,27,r,1  1192 INFO: packet sent
1521675845.059788,27,27,r,1  1192 INFO: packet sent
1521675844.960088,27,27,r,1  1192 INFO: packet sent
1521675844.869117,27,27,r,1  1192 INFO: packet sent
1521675844.759573,27,27,r,1  1192 INFO: packet sent
1521675844.6597419,27,27,r,1  1192 INFO: packet sent
1521675844.560051,27,27,r,1  1192 INFO: packet sent
1521675844.459692,27,27,r,1  1192 INFO: packet sent
1521675844.359755,27,27,r,1  1191 INFO: packet sent
1521675844.260194,27,27,r,1  1191 INFO: packet sent
1521675844.15978,27,27,r,1  1191 INFO: packet sent
1521675844.059757,27,27,r,1  1191 INFO: packet sent
1521675843.959835,27,27,r,1  1191 INFO: packet sent
1521675843.869126,27,27,r,1  1191 INFO: packet sent
1521675843.759742,27,27,r,1  1191 INFO: packet sent
1521675843.660202,27,27,r,1  1191 INFO: packet sent
1521675843.560492,27,27,r,1  1191 INFO: packet sent
1521675843.460063,27,27,r,1  1191 INFO: packet sent
1521675843.360224,27,27,r,1  1190 INFO: packet sent
1521675843.2614,27,27,r,1  1190 INFO: packet sent
1521675843.161494,27,27,r,1  1190 INFO: packet sent
1521675843.099627,27,27,r,1  1190 INFO: packet sent
1521675843.016468,27,27,r,1  1190 INFO: packet sent
1521675842.869076,27,27,r,1  1190 INFO: packet sent
1521675842.759751,27,27,r,1  1190 INFO: packet sent
1521675842.659792,27,27,r,1  1190 INFO: packet sent
1521675842.5677788,27,27,r,1  1190 INFO: packet sent
1521675842.459532,27,27,r,1  1190 INFO: packet sent
1521675842.359746,27,27,r,1  1189 INFO: packet sent
1521675842.25988,27,27,r,1  1189 INFO: packet sent
1521675842.1597679,27,27,r,1  1189 INFO: packet sent
1521675842.060708,27,27,r,1  1189 INFO: packet sent
1521675841.959667,27,27,r,1  1189 INFO: packet sent
1521675841.869062,27,27,r,1  1189 INFO: packet sent
1521675841.759675,27,27,r,1  1189 INFO: packet sent
1521675841.659785,27,27,r,1  1189 INFO: packet sent
1521675841.560431,27,27,r,1  1189 INFO: packet sent
1521675841.459506,27,27,r,1  1189 INFO: packet sent
1521675841.359678,27,27,r,1  1188 INFO: packet sent
1521675841.260639,27,27,r,1  1188 INFO: packet sent
1521675841.160738,27,27,r,1  1188 INFO: packet sent
1521675841.05975,27,27,r,1  1188 INFO: packet sent
1521675840.968852,27,27,r,1  1188 INFO: packet sent
1521675840.862416,27,27,r,1  1188 INFO: packet sent
1521675840.778899,27,27,r,1  1188 INFO: packet sent
1521675840.688966,27,27,r,1  1188 INFO: packet sent
1521675840.59342,27,27,r,1  1188 INFO: packet sent
1521675840.4797099,27,27,r,1  1188 INFO: packet sent
1521675840.350706,27,27,r,1  1187 INFO: packet sent
1521675840.264458,27,27,r,1  1187 INFO: packet sent
1521675840.194048,27,27,r,1  1187 INFO: packet sent
1521675840.059746,27,27,r,1  1187 INFO: packet sent
1521675839.959683,27,27,r,1  1187 INFO: packet sent
1521675839.868618,27,27,r,1  1187 INFO: packet sent
1521675839.75966,27,27,r,1  1187 INFO: packet sent
1521675839.659682,27,27,r,1  1187 INFO: packet sent
1521675839.5600688,27,27,r,1  1187 INFO: packet sent
1521675839.459677,27,27,r,1  1187 INFO: packet sent
1521675839.359671,27,27,r,1  1186 INFO: packet sent
1521675839.260498,27,27,r,1  1186 INFO: packet sent
