# timestamp,observer_id,node_id,direction,output
1521741462.9828038,8,8,r,8  1199 INFO: rcv=11984 miss=0 boot=1 per=67 m_hop=2 snr=27dBm avg_snr=25dBm
1521741462.883107,8,8,r,8  1199 INFO: rcv=11983 miss=0 boot=1 per=67 m_hop=2 snr=25dBm avg_snr=25dBm
1521741462.782757,8,8,r,8  1199 INFO: rcv=11982 miss=0 boot=1 per=67 m_hop=2 snr=30dBm avg_snr=25dBm
1521741462.682761,8,8,r,8  1199 INFO: rcv=11981 miss=0 boot=1 per=67 m_hop=2 snr=27dBm avg_snr=25dBm
1521741462.585226,8,8,r,8  1199 INFO: rcv=11980 miss=0 boot=1 per=67 m_hop=2 snr=24dBm avg_snr=25dBm
1521741462.483666,8,8,r,8  1199 INFO: rcv=11979 miss=0 boot=1 per=67 m_hop=2 snr=24dBm avg_snr=25dBm
1521741462.3865929,8,8,r,8  1198 INFO: rcv=11978 miss=0 boot=1 per=67 m_hop=2 snr=27dBm avg_snr=25dBm
1521741462.282768,8,8,r,8  1198 INFO: rcv=11977 miss=0 boot=1 per=67 m_hop=2 snr=31dBm avg_snr=25dBm
1521741462.176069,8,8,r,8  1198 INFO: rcv=11976 miss=0 boot=1 per=67 m_hop=2 snr=29dBm avg_snr=25dBm
1521741462.083678,8,8,r,8  1198 INFO: rcv=11975 miss=0 boot=1 per=67 m_hop=2 snr=24dBm avg_snr=25dBm
1521741461.983747,8,8,r,8  1198 INFO: rcv=11974 miss=0 boot=1 per=67 m_hop=2 snr=29dBm avg_snr=25dBm
1521741461.883147,8,8,r,8  1198 INFO: rcv=11973 miss=0 boot=1 per=67 m_hop=2 snr=20dBm avg_snr=25dBm
1521741461.774219,8,8,r,8  1198 INFO: rcv=11972 miss=0 boot=1 per=67 m_hop=2 snr=24dBm avg_snr=25dBm
1521741461.68277,8,8,r,8  1198 INFO: rcv=11971 miss=0 boot=1 per=67 m_hop=2 snr=27dBm avg_snr=25dBm
1521741461.582792,8,8,r,8  1198 INFO: rcv=11970 miss=0 boot=1 per=67 m_hop=2 snr=25dBm avg_snr=25dBm
1521741461.483107,8,8,r,8  1198 INFO: rcv=11969 miss=0 boot=1 per=67 m_hop=2 snr=23dBm avg_snr=25dBm
1521741461.382818,8,8,r,8  1197 INFO: rcv=11968 miss=0 boot=1 per=67 m_hop=2 snr=28dBm avg_snr=25dBm
1521741461.282784,8,8,r,8  1197 INFO: rcv=11967 miss=0 boot=1 per=67 m_hop=2 snr=26dBm avg_snr=25dBm
1521741461.182821,8,8,r,8  1197 INFO: rcv=11966 miss=0 boot=1 per=67 m_hop=2 snr=25dBm avg_snr=25dBm
1521741461.0827632,8,8,r,8  1197 INFO: rcv=11965 miss=0 boot=1 per=67 m_hop=2 snr=29dBm avg_snr=25dBm
1521741460.982965,8,8,r,8  1197 INFO: rcv=11964 miss=0 boot=1 per=67 m_hop=2 snr=25dBm avg_snr=25dBm
1521741460.883168,8,8,r,8  1197 INFO: rcv=11963 miss=0 boot=1 per=67 m_hop=2 snr=22dBm avg_snr=25dBm
1521741460.7827868,8,8,r,8  1197 INFO: rcv=11962 miss=0 boot=1 per=67 m_hop=2 snr=24dBm avg_snr=25dBm
1521741460.682734,8,8,r,8  1197 INFO: rcv=11961 miss=0 boot=1 per=67 m_hop=2 snr=20dBm avg_snr=25dBm
