# timestamp,observer_id,node_id,direction,output
1521675852.0097618,20,20,r,1  1199 INFO: packet sent
1521675851.904756,20,20,r,1  1199 INFO: packet sent
1521675851.810105,20,20,r,1  1199 INFO: packet sent
1521675851.709072,20,20,r,1  1199 INFO: packet sent
1521675851.604618,20,20,r,1  1199 INFO: packet sent
1521675851.514122,20,20,r,1  1199 INFO: packet sent
1521675851.414096,20,20,r,1  1199 INFO: packet sent
1521675851.305111,20,20,r,1  1198 INFO: packet sent
1521675851.221014,20,20,r,1  1198 INFO: packet sent
1521675851.106581,20,20,r,1  1198 INFO: packet sent
1521675851.013923,20,20,r,1  1198 INFO: packet sent
1521675850.903508,20,20,r,1  1198 INFO: packet sent
1521675850.8067188,20,20,r,1  1198 INFO: packet sent
1521675850.704992,20,20,r,1  1198 INFO: packet sent
1521675850.607585,20,20,r,1  1198 INFO: packet sent
1521675850.506463,20,20,r,1  1198 INFO: packet sent
1521675850.405,20,20,r,1  1198 INFO: packet sent
1521675850.305104,20,20,r,1  1197 INFO: packet sent
1521675850.20791,20,20,r,1  1197 INFO: packet sent
1521675850.106745,20,20,r,1  1197 INFO: packet sent
1521675850.008038,20,20,r,1  1197 INFO: packet sent
1521675849.905914,20,20,r,1  1197 INFO: packet sent
1521675849.810112,20,20,r,1  1197 INFO: packet sent
1521675849.71402,20,20,r,1  1197 INFO: packet sent
1521675849.614362,20,20,r,1  1197 INFO: packet sent
1521675849.511565,20,20,r,1  1197 INFO: packet sent
1521675849.408428,20,20,r,1  1197 INFO: packet sent
1521675849.303483,20,20,r,1  1196 INFO: packet sent
1521675849.203517,20,20,r,1  1196 INFO: packet sent
1521675849.113866,20,20,r,1  1196 INFO: packet sent
1521675849.013876,20,20,r,1  1196 INFO: packet sent
1521675848.913935,20,20,r,1  1196 INFO: packet sent
1521675848.804538,20,20,r,1  1196 INFO: packet sent
1521675848.714318,20,20,r,1  1196 INFO: packet sent
1521675848.602716,20,20,r,1  1196 INFO: packet sent
1521675848.5029118,20,20,r,1  1196 INFO: packet sent
1521675848.4029288,20,20,r,1  1196 INFO: packet sent
1521675848.303268,20,20,r,1  1195 INFO: packet sent
1521675848.203051,20,20,r,1  1195 INFO: packet sent
1521675848.102906,20,20,r,1  1195 INFO: packet sent
1521675848.002681,20,20,r,1  1195 INFO: packet sent
1521675847.903014,20,20,r,1  1195 INFO: packet sent
1521675847.802947,20,20,r,1  1195 INFO: packet sent
1521675847.702933,20,20,r,1  1195 INFO: packet sent
1521675847.60293,20,20,r,1  1195 INFO: packet sent
1521675847.502934,20,20,r,1  1195 INFO: packet sent
1521675847.402936,20,20,r,1  1195 INFO: packet sent
1521675847.303293,20,20,r,1  1194 INFO: packet sent
1521675847.202924,20,20,r,1  1194 INFO: packet sent
1521675847.102924,20,20,r,1  1194 INFO: packet sent
1521675847.002948,20,20,r,1  1194 INFO: packet sent
1521675846.902997,20,20,r,1  1194 INFO: packet sent
1521675846.802927,20,20,r,1  1194 INFO: packet sent
1521675846.702944,20,20,r,1  1194 INFO: packet sent
1521675846.603287,20,20,r,1  1194 INFO: packet sent
1521675846.503254,20,20,r,1  1194 INFO: packet sent
1521675846.402916,20,20,r,1  1194 INFO: packet sent
1521675846.303276,20,20,r,1  1193 INFO: packet sent
1521675846.202879,20,20,r,1  1193 INFO: packet sent
1521675846.103271,20,20,r,1  1193 INFO: packet sent
1521675846.002898,20,20,r,1  1193 INFO: packet sent
1521675845.911989,20,20,r,1  1193 INFO: packet sent
1521675845.802898,20,20,r,1  1193 INFO: packet sent
1521675845.7029,20,20,r,1  1193 INFO: packet sent
1521675845.602909,20,20,r,1  1193 INFO: packet sent
1521675845.502938,20,20,r,1  1193 INFO: packet sent
1521675845.403392,20,20,r,1  1193 INFO: packet sent
1521675845.303273,20,20,r,1  1192 INFO: packet sent
1521675845.202876,20,20,r,1  1192 INFO: packet sent
1521675845.102891,20,20,r,1  1192 INFO: packet sent
1521675845.002867,20,20,r,1  1192 INFO: packet sent
1521675844.903229,20,20,r,1  1192 INFO: packet sent
1521675844.802922,20,20,r,1  1192 INFO: packet sent
1521675844.7028599,20,20,r,1  1192 INFO: packet sent
1521675844.602899,20,20,r,1  1192 INFO: packet sent
1521675844.502877,20,20,r,1  1192 INFO: packet sent
1521675844.402911,20,20,r,1  1192 INFO: packet sent
